date,region,pharmacy,drug,unit_price_CFA,availability,units_sold,batch_number,reorder_flag,supplier_code,random_noise
12/1/2015,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,940,1,50,B4114,1,S360,-2.525718634
12/1/2015,Buea,Amazing Pharmacy Co Ltd,Paracetamol,283,1,47,B1727,1,S825,0.063956787
12/1/2015,Buea,Mont Zion Pharmacy,Ibuprofen,594,1,49,B8144,0,S101,0.283299418
12/1/2015,Buea,Winners Pharmacy,Amodiaquine,675,1,52,B9518,1,S925,-0.793281894
1/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1402,,49,B9821,1,S803,-0.563649027
1/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,1736,1,46,B4228,1,S472,-0.410931156
1/1/2016,Buea,Winners Pharmacy,Metronidazole,1627,1,52,B8066,0,S171,-1.04397284
1/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1201,1,49,B6409,0,S738,-0.208960487
1/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,355,1,66,B6143,0,S779,-0.391564806
1/1/2016,Buea,Winners Pharmacy,Ibuprofen,504,1,66,B3041,1,S837,-0.015193129
1/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,652,1,50,B5920,0,S619,-1.193059955
1/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1233,1,55,B6067,0,S782,-0.040088513
1/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,1924,1,46,B7691,1,S434,-0.088342659
1/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1686,1,53,B7592,0,S813,0.921349603
1/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,948,1,50,B5844,0,S667,-0.228982861
1/1/2016,Buea,Winners Pharmacy,Paracetamol,286,1,65,B3085,1,S296,0.090042838
1/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,611,1,66,B7888,0,S780,0.680265379
1/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,689,1,42,B7211,0,S793,1.157814842
1/1/2016,Buea,Winners Pharmacy,Amoxicillin,1211,1,71,B3851,0,S730,-1.252589012
1/1/2016,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,1736,1,52,B5930,0,S515,-0.502462487
1/1/2016,Buea,Mont Zion Pharmacy,Metronidazole,1410,1,52,B9977,0,S953,-0.853736535
1/1/2016,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1032,1,63,B1006,0,S411,0.3592094
1/1/2016,Buea,Amazing Pharmacy Co Ltd,Paracetamol,319,1,54,B5700,0,S315,-1.34055318
1/1/2016,Buea,Mont Zion Pharmacy,Ibuprofen,590,1,73,B8043,0,S904,0.91300022
1/1/2016,Buea,Winners Pharmacy,Amodiaquine,831,1,55,B6279,1,S576,0.326274671
2/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1460,1,33,B8238,0,S552,0.030311657
2/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,2123,0,43,B4501,0,S623,2.300410085
2/1/2016,Buea,Winners Pharmacy,Metronidazole,1626,1,46,B8752,0,S912,1.075433063
2/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,,1,56,B3780,1,S774,0.828454516
2/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,370,0,48,B2389,1,S390,-0.926713102
2/1/2016,Buea,Winners Pharmacy,Ibuprofen,549,1,66,B9445,0,S779,0.277983065
2/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,650,1,56,B6491,1,S195,1.454810645
2/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1468,1,47,B4848,0,S788,-0.817185467
2/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,2070,1,60,B6085,0,S330,-2.094120628
2/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1713,1,47,B4262,0,S250,2.214251523
2/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,947,1,52,B1400,0,S147,-0.296017227
2/1/2016,Buea,Winners Pharmacy,Paracetamol,341,0,68,B5011,0,S586,1.115902053
2/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,573,1,67,B2193,1,S566,-0.649265578
2/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,720,1,49,B7790,0,S744,0.189847836
2/1/2016,Buea,Winners Pharmacy,Amoxicillin,1269,1,53,B4185,0,S835,0.576758066
2/1/2016,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2136,1,47,B7291,1,S606,-1.410824498
2/1/2016,Buea,Mont Zion Pharmacy,Metronidazole,1403,1,45,B7547,,S349,-1.174470527
2/1/2016,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1007,0,48,B3417,1,S771,-0.192111053
2/1/2016,Buea,Amazing Pharmacy Co Ltd,Paracetamol,323,1,50,B1090,0,S868,1.390499781
2/1/2016,Buea,Mont Zion Pharmacy,Ibuprofen,531,1,65,B2746,0,S897,0.395309462
2/1/2016,Buea,Winners Pharmacy,Amodiaquine,791,1,67,B7965,1,S324,-0.573437822
3/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1209,1,44,B3881,0,S923,-0.526078032
3/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,1703,1,61,B9486,0,S575,-0.014019538
3/1/2016,Buea,Winners Pharmacy,Metronidazole,,1,61,B1822,,S670,0.702406569
3/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,943,1,48,B5082,,S968,0.096749895
3/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,302,1,53,B2988,0,S567,0.079993381
3/1/2016,Buea,Winners Pharmacy,Ibuprofen,517,1,40,B3184,1,S920,0.347906116
3/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,833,1,51,B8612,0,S783,-0.29554124
3/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1375,1,51,B9702,0,S672,0.152315514
3/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,1761,1,54,B6198,0,S873,-0.710760104
3/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1628,1,57,B8251,0,S727,0.073770108
3/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,989,1,45,B9270,0,S536,-1.446128033
3/1/2016,Buea,Winners Pharmacy,Paracetamol,359,,44,B9976,0,S556,0.094993751
3/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,468,0,36,B3607,0,S861,-0.973446741
3/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,791,1,57,B8777,,S560,-0.005397376
3/1/2016,Buea,Winners Pharmacy,Amoxicillin,1188,1,50,B5246,0,S869,1.188145735
3/1/2016,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,1889,1,62,B5050,0,S960,0.536743623
3/1/2016,Buea,Mont Zion Pharmacy,Metronidazole,1758,0,46,B5543,1,S884,-0.546507395
3/1/2016,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,,1,53,B9540,0,S596,-0.51571707
3/1/2016,Buea,Amazing Pharmacy Co Ltd,Paracetamol,286,1,60,B4919,,S381,0.265056045
3/1/2016,Buea,Mont Zion Pharmacy,Ibuprofen,567,0,53,B8206,0,S179,-0.045026823
3/1/2016,Buea,Winners Pharmacy,Amodiaquine,684,0,50,B5681,1,S340,-0.805371827
4/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1431,1,57,B5451,0,S443,0.59644234
4/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,1931,1,57,B6238,0,S653,-0.498362392
4/1/2016,Buea,Winners Pharmacy,Metronidazole,1471,1,55,B2320,1,S241,0.992688539
4/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,971,1,47,B3471,0,S336,-1.518448944
4/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,356,1,53,B7275,0,S810,1.243852933
4/1/2016,Buea,Winners Pharmacy,Ibuprofen,570,0,37,B3503,1,S823,-0.50919524
4/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,788,1,80,B4505,1,S165,0.777531241
4/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1125,0,46,B7797,0,S517,0.723610587
4/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,2038,1,45,B6421,0,S655,0.667460782
4/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1442,0,49,B8633,0,S525,0.252936814
4/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,961,1,48,B2020,,S311,-0.063446064
4/1/2016,Buea,Winners Pharmacy,Paracetamol,304,0,59,B7883,0,S498,0.888662754
4/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,507,1,59,B1320,0,S977,-0.526755433
4/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,670,1,68,B7232,0,S588,-1.606377006
4/1/2016,Buea,Winners Pharmacy,Amoxicillin,1224,0,55,B1096,0,S460,0.779234034
4/1/2016,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2040,1,52,B5892,1,S871,0.734304676
4/1/2016,Buea,Mont Zion Pharmacy,Metronidazole,1407,1,59,B7389,0,S973,-0.649331312
4/1/2016,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1112,0,40,B7865,0,S651,0.653283173
4/1/2016,Buea,Amazing Pharmacy Co Ltd,Paracetamol,318,1,46,B9947,0,S919,2.687534366
4/1/2016,Buea,Mont Zion Pharmacy,Ibuprofen,601,1,49,B4613,0,S599,-1.014418877
4/1/2016,Buea,Winners Pharmacy,Amodiaquine,760,1,62,B4595,0,S379,0.782870244
5/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1465,1,52,B8140,0,S597,-0.105530052
5/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,1870,1,49,B1475,1,S498,-0.184356651
5/1/2016,Buea,Winners Pharmacy,Metronidazole,1841,1,46,B6507,0,S784,-0.894332623
5/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1087,1,44,B7624,0,S841,-0.669410195
5/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,352,1,51,B3704,,S960,-0.779151652
5/1/2016,Buea,Winners Pharmacy,Ibuprofen,559,1,40,B8657,0,S230,-0.194331545
5/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,756,1,64,B9751,0,S127,0.831349267
5/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1377,0,52,B7455,,S706,-0.18147833
5/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,2125,1,34,B1444,0,S185,-0.708288463
5/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1568,1,49,B8022,0,S238,0.342815162
5/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1159,1,37,B8564,,S286,1.226405144
5/1/2016,Buea,Winners Pharmacy,Paracetamol,312,1,52,B1823,,S366,1.157096385
5/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,558,1,59,B7211,,S435,0.058351004
5/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,680,1,70,B4467,1,S565,-0.744784207
5/1/2016,Buea,Winners Pharmacy,Amoxicillin,1158,1,51,B6355,0,S445,0.470978504
5/1/2016,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,1908,1,54,B7211,0,S384,0.845601514
5/1/2016,Buea,Mont Zion Pharmacy,Metronidazole,1597,1,49,B7906,0,S358,1.585646493
5/1/2016,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1140,1,47,B2341,1,S581,0.779566727
5/1/2016,Buea,Amazing Pharmacy Co Ltd,Paracetamol,361,1,47,B1317,0,S867,-1.412668418
5/1/2016,Buea,Mont Zion Pharmacy,Ibuprofen,475,1,48,B9837,0,S153,1.213316409
5/1/2016,Buea,Winners Pharmacy,Amodiaquine,728,1,74,B6733,0,S329,0.00549255
6/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1470,1,48,B2124,0,S899,-0.475705264
6/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,1758,0,49,B1659,1,S872,-0.093434071
6/1/2016,Buea,Winners Pharmacy,Metronidazole,1802,,52,B1508,1,S353,0.228982425
6/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1224,1,48,B4266,0,S959,0.183300212
6/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,328,1,49,B1333,1,S736,-1.18029294
6/1/2016,Buea,Winners Pharmacy,Ibuprofen,472,,47,B3496,0,S344,0.961421685
6/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,679,1,74,B3068,0,S584,-1.824724047
6/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1481,1,60,B2874,0,S677,-0.44791448
6/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,1691,1,49,B4571,,S576,-1.275832087
6/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1812,0,55,B5198,1,S885,-0.361763069
6/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1172,0,45,B7043,1,S271,0.280121389
6/1/2016,Buea,Winners Pharmacy,Paracetamol,321,1,59,B2876,1,S896,0.639787332
6/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,523,1,50,B3683,0,S418,-0.725268978
6/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,861,1,73,B2771,0,S692,1.165806019
6/1/2016,Buea,Winners Pharmacy,Amoxicillin,1444,1,49,B1420,,S419,-0.20445498
6/1/2016,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,1679,1,49,B7149,0,S506,-0.409960504
6/1/2016,Buea,Mont Zion Pharmacy,Metronidazole,1557,1,57,B4249,,S177,-0.747078079
6/1/2016,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,930,1,58,B4978,0,S204,0.515042673
6/1/2016,Buea,Amazing Pharmacy Co Ltd,Paracetamol,291,1,56,B5941,0,S970,0.715658245
6/1/2016,Buea,Mont Zion Pharmacy,Ibuprofen,594,1,52,B2983,1,S915,-1.640266639
6/1/2016,Buea,Winners Pharmacy,Amodiaquine,663,0,71,B1672,,S455,-1.632558403
7/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1139,1,67,B9728,1,S538,1.455021223
7/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,2062,1,34,B7071,1,S170,0.003084127
7/1/2016,Buea,Winners Pharmacy,Metronidazole,,0,45,B9289,0,S763,-0.278391171
7/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1074,,44,B6590,0,S112,0.633361315
7/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,311,0,63,B7882,0,S942,2.187488829
7/1/2016,Buea,Winners Pharmacy,Ibuprofen,560,1,46,B9031,0,S208,-1.290364485
7/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,827,1,57,B8102,1,S470,-0.738802869
7/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1297,1,45,B8532,1,S824,0.889916333
7/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,2085,1,46,B3506,1,S545,0.955096379
7/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1420,1,58,B3885,0,S851,-1.032869229
7/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1025,1,39,B9548,0,S766,1.027421535
7/1/2016,Buea,Winners Pharmacy,Paracetamol,361,1,58,B5425,,S730,-0.663720377
7/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,477,1,64,B9817,0,S893,0.522243681
7/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,793,1,66,B8921,1,S576,-0.816403986
7/1/2016,Buea,Winners Pharmacy,Amoxicillin,1402,1,53,B8136,,S945,-2.832519571
7/1/2016,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,1923,1,43,B5397,1,S430,0.016890716
7/1/2016,Buea,Mont Zion Pharmacy,Metronidazole,1746,0,48,B5022,1,S950,-0.370590523
7/1/2016,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1199,1,44,B2419,1,S385,2.103806092
7/1/2016,Buea,Amazing Pharmacy Co Ltd,Paracetamol,291,1,63,B8385,0,S349,1.547999754
7/1/2016,Buea,Mont Zion Pharmacy,Ibuprofen,494,1,71,B8613,1,S683,-0.761407543
7/1/2016,Buea,Winners Pharmacy,Amodiaquine,673,0,50,B7209,1,S444,-1.52531909
8/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1120,1,40,B1470,0,S606,-1.133815595
8/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,1964,1,52,B6325,,S286,2.017907964
8/1/2016,Buea,Winners Pharmacy,Metronidazole,1535,1,56,B8988,,S317,0.216316882
8/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,966,1,57,B6813,1,S916,0.980853449
8/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,326,1,56,B5232,1,S448,-0.74222952
8/1/2016,Buea,Winners Pharmacy,Ibuprofen,563,1,67,B5581,0,S710,-0.395828781
8/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,698,1,44,B5526,0,S669,-0.179624
8/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1134,1,37,B1166,1,S629,0.338814601
8/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,2103,0,52,B4130,0,S187,-0.994180092
8/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1570,1,54,B4954,,S837,-0.262978804
8/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1202,1,54,B7658,1,S600,-1.835711274
8/1/2016,Buea,Winners Pharmacy,Paracetamol,337,,59,B4937,0,S807,0.003803076
8/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,569,0,46,B8800,0,S761,-1.626319354
8/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,767,1,49,B9041,0,S558,0.447861748
8/1/2016,Buea,Winners Pharmacy,Amoxicillin,1202,,68,B1282,,S195,0.371094051
8/1/2016,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2064,1,45,B5820,1,S326,0.162744415
8/1/2016,Buea,Mont Zion Pharmacy,Metronidazole,1479,1,56,B7625,0,S808,0.041379053
8/1/2016,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1003,1,53,B4986,0,S413,-0.006351557
8/1/2016,Buea,Amazing Pharmacy Co Ltd,Paracetamol,279,1,74,B7046,1,S584,1.562255132
8/1/2016,Buea,Mont Zion Pharmacy,Ibuprofen,513,1,69,B9698,0,S452,-0.019749094
8/1/2016,Buea,Winners Pharmacy,Amodiaquine,792,1,40,B7971,,S863,-0.486579891
9/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1481,1,47,B6419,,S460,0.100520095
9/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,1867,1,56,B8434,0,S377,0.587731652
9/1/2016,Buea,Winners Pharmacy,Metronidazole,1695,0,44,B6023,1,S357,-1.526270997
9/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,939,0,31,B4777,1,S223,0.032575577
9/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,366,1,52,B4155,0,S423,-0.80510924
9/1/2016,Buea,Winners Pharmacy,Ibuprofen,518,1,60,B2958,0,S860,0.957882228
9/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,757,1,67,B9779,0,S880,-0.366231539
9/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1139,0,50,B4033,0,S296,0.44388023
9/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,1853,1,54,B4545,1,S856,0.109470604
9/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1521,1,48,B8933,0,S383,1.052528941
9/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,927,1,48,B9595,,S711,-0.731513404
9/1/2016,Buea,Winners Pharmacy,Paracetamol,306,1,44,B5636,,S202,-1.023195511
9/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,498,0,53,B4180,0,S403,-1.062297155
9/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,803,1,84,B4727,,S469,-1.198283386
9/1/2016,Buea,Winners Pharmacy,Amoxicillin,1412,1,48,B3939,1,S409,1.802164808
9/1/2016,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,1762,,56,B1231,1,S825,0.383100212
9/1/2016,Buea,Mont Zion Pharmacy,Metronidazole,,1,52,B9751,0,S229,0.033327926
9/1/2016,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1084,0,47,B5494,0,S146,-0.956176883
9/1/2016,Buea,Amazing Pharmacy Co Ltd,Paracetamol,344,1,49,B1893,0,S666,-0.422633561
9/1/2016,Buea,Mont Zion Pharmacy,Ibuprofen,588,1,43,B5786,,S814,0.676598017
9/1/2016,Buea,Winners Pharmacy,Amodiaquine,834,1,80,B3068,,S753,-2.391274431
10/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1173,1,56,B9042,1,S205,-0.074875938
10/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,2135,0,44,B1200,0,S687,1.819223183
10/1/2016,Buea,Winners Pharmacy,Metronidazole,1790,1,42,B5658,0,S580,0.039936397
10/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,968,1,59,B8843,1,S551,0.376574015
10/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,352,1,44,B6582,0,S288,0.809857842
10/1/2016,Buea,Winners Pharmacy,Ibuprofen,603,1,45,B1841,0,S358,1.217748486
10/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,736,1,59,B8827,0,S216,-0.868441029
10/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1367,1,46,B2070,,S510,1.387257411
10/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,2020,1,43,B9056,1,S175,1.146623917
10/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1519,,45,B1878,1,S255,-1.328314951
10/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1227,1,40,B3444,0,S930,0.077473719
10/1/2016,Buea,Winners Pharmacy,Paracetamol,317,1,47,B5978,1,S187,-1.747453085
10/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,508,1,52,B5066,,S221,-0.128041706
10/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,713,1,61,B7818,0,S720,1.189911397
10/1/2016,Buea,Winners Pharmacy,Amoxicillin,1339,1,46,B4697,0,S894,1.013675741
10/1/2016,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2195,0,39,B9561,0,S489,-0.214910355
10/1/2016,Buea,Mont Zion Pharmacy,Metronidazole,1663,1,54,B8381,1,S553,0.276793449
10/1/2016,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1107,,44,B5871,0,S980,-0.385383328
10/1/2016,Buea,Amazing Pharmacy Co Ltd,Paracetamol,340,0,39,B8025,0,S412,0.420452477
10/1/2016,Buea,Mont Zion Pharmacy,Ibuprofen,503,1,49,B1986,0,S724,1.568239759
10/1/2016,Buea,Winners Pharmacy,Amodiaquine,701,1,81,B2625,0,S881,1.290368122
11/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1386,1,43,B4404,1,S740,1.705014147
11/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,2006,,54,B4457,0,S370,-0.300803312
11/1/2016,Buea,Winners Pharmacy,Metronidazole,1764,1,51,B2330,0,S260,0.154336687
11/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,948,1,47,B4929,0,S277,1.711937196
11/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,303,1,47,B2229,0,S260,2.141383119
11/1/2016,Buea,Winners Pharmacy,Ibuprofen,502,1,54,B1043,0,S518,-0.750602898
11/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,851,1,45,B8381,0,S805,-0.690386626
11/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1294,1,63,B8699,0,S398,0.004093008
11/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,2033,1,45,B1534,1,S337,0.542704398
11/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1799,1,57,B5720,1,S823,-1.03885979
11/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1023,1,44,B5632,0,S819,1.048969943
11/1/2016,Buea,Winners Pharmacy,Paracetamol,351,,46,B8438,0,S172,-0.466803119
11/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,518,0,50,B4824,1,S370,1.064876739
11/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,758,1,43,B4241,0,S535,-2.140265879
11/1/2016,Buea,Winners Pharmacy,Amoxicillin,,1,55,B2880,1,S657,-0.987808835
11/1/2016,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2055,1,44,B4683,1,S763,0.534778546
11/1/2016,Buea,Mont Zion Pharmacy,Metronidazole,1724,1,55,B3441,1,S372,-0.281019647
11/1/2016,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,,1,39,B3330,0,S173,0.424966116
11/1/2016,Buea,Amazing Pharmacy Co Ltd,Paracetamol,301,1,35,B1977,1,S269,0.112550715
11/1/2016,Buea,Mont Zion Pharmacy,Ibuprofen,550,1,48,B6039,0,S709,0.445035864
11/1/2016,Buea,Winners Pharmacy,Amodiaquine,801,1,42,B5728,0,S549,0.548878844
12/1/2016,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1155,1,52,B3037,1,S579,2.219201272
12/1/2016,Buea,Mont Zion Pharmacy,Ciprofloxacin,2054,0,43,B5982,1,S816,-2.684788047
12/1/2016,Buea,Winners Pharmacy,Metronidazole,1399,1,57,B7594,0,S378,0.259573561
12/1/2016,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1121,1,54,B9199,0,S652,1.244498076
12/1/2016,Buea,Mont Zion Pharmacy,Paracetamol,354,1,58,B9090,0,S548,0.132020923
12/1/2016,Buea,Winners Pharmacy,Ibuprofen,533,0,43,B2317,0,S712,-0.184584663
12/1/2016,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,823,1,61,B1653,0,S542,-0.698195533
12/1/2016,Buea,Mont Zion Pharmacy,Amoxicillin,1257,1,36,B6280,0,S718,-0.294779284
12/1/2016,Buea,Winners Pharmacy,Ciprofloxacin,2223,1,51,B5102,0,S126,1.346178264
12/1/2016,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1563,1,37,B2496,0,S334,1.289396863
12/1/2016,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,930,1,44,B1339,1,S883,0.968006475
12/1/2016,Buea,Winners Pharmacy,Paracetamol,353,1,56,B5415,0,S690,1.396596892
12/1/2016,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,580,1,57,B1659,0,S881,0.414647985
12/1/2016,Buea,Mont Zion Pharmacy,Amodiaquine,783,1,55,B3870,0,S581,0.356002629
12/1/2016,Buea,Winners Pharmacy,Amoxicillin,1394,0,52,B9502,0,S767,0.217997411
